time,linear_pre,linear_post,enso,trop,solar,qboA,qboB,qboC
1975-01,-2.2,0.0,-1.251,-1.4370876483816204,67.5,275.30017603372835,363.60545445125814,4.7772181511118905
1975-02,-2.1916666666666664,0.0,-0.905,-1.7283218880809699,65.14,324.26803223191257,310.70483582512225,-60.14383250969743
1975-03,-2.183333333333333,0.0,-0.5379999999999999,-0.9657184628582769,64.47,369.6884243229928,245.23730611387595,-99.36926054150887
1975-04,-2.175,0.0,-0.6,-1.90890423128846,64.09,459.7961900878657,103.2176259961983,-9.392099416527985
1975-05,-2.1666666666666665,0.0,-0.879,0.06710176366976839,64.46,486.11404914906365,14.813530914612556,-19.80965538847675
1975-06,-2.158333333333333,0.0,-0.9590000000000001,0.14232130378276509,64.71,481.2921993758893,-120.01858127145516,16.365798147467633
1975-07,-2.15,0.0,-0.841,1.7299429928814902,71.74,447.53745412419767,-196.78770975767625,90.7801719350499
1975-08,-2.1416666666666666,0.0,-1.15,-0.27966252770785616,83.42,389.0340463202614,-221.60983685725344,115.69728114859672
1975-09,-2.1333333333333333,0.0,-1.5190000000000001,0.49444943503290517,72.41,369.7841670647962,-224.28284182140166,105.80937768497873
1975-10,-2.125,0.0,-1.73,0.4947396532796944,67.74,328.9250839857039,-241.0633023665098,82.42173482454359
1975-11,-2.1166666666666667,0.0,-1.874,2.7102097886515963,71.17,280.06001876737616,-276.1090434138678,23.174780074556768
1975-12,-2.1083333333333334,0.0,-1.9869999999999999,3.8262147376182583,65.06,264.25357408038553,-288.15457929057743,9.88600457092416
1976-01,-2.1,0.0,-1.7730000000000001,3.9519396998894933,65.12,215.83956261862502,-277.15970741782326,13.26542620790286
1976-02,-2.091666666666667,0.0,-1.757,5.282487851349771,61.96,219.70792562538335,-285.6287147171975,-2.494255187022513
1976-03,-2.0833333333333335,0.0,-1.61,4.088818232975299,68.35,131.53018262019677,-309.7940947065302,-80.65454756158606
1976-04,-2.075,0.0,-1.392,3.321882816344967,69.16,-7.00519628782078,-297.51823700940025,-58.39593173691989
1976-05,-2.0666666666666664,0.0,-1.234,1.8031666922190652,65.0,-232.38935613990773,-240.69121901640455,-5.865721185199614
1976-06,-2.058333333333333,0.0,-1.18,3.5773207520645087,65.53,-335.1586431923552,-113.08133444651311,9.947062077388823
1976-07,-2.05,0.0,-0.486,1.9792715885021153,62.77,-390.1776771663549,-71.95365585545377,43.25733513805419
1976-08,-2.0416666666666665,0.0,0.307,1.85299932707143,68.96,-386.61633258112244,-34.580383787154176,48.23462769080025
1976-09,-2.033333333333333,0.0,0.615,-1.615272773060795,66.46,-354.20402288089133,-32.98882799026938,30.068723488087187
1976-10,-2.025,0.0,0.664,-2.9631771716262705,67.86,-362.95151104250175,46.37672462229839,16.575143873740718
1976-11,-2.0166666666666666,0.0,1.038,-2.240669802831036,64.14,-338.4510560748786,112.2345422569952,34.67426177708951
1976-12,-2.0083333333333333,0.0,0.946,-3.0832297357896152,66.89,-324.8308130347155,166.5226275077947,26.788047093213933
1977-01,-2.0,0.0,0.493,-3.8001893603612444,67.46,-294.22339442942257,218.67695052857462,53.616476518970515
1977-02,-1.9916666666666667,0.0,0.55,0.1943398225875086,72.28,-302.14609264757354,225.8327928981895,18.73527912184239
1977-03,-1.9833333333333334,0.0,0.521,-0.3381956587392949,68.21,-321.41162650807854,249.30207184858872,-14.46667102105546
1977-04,-1.9749999999999999,0.0,0.273,1.2948226078477347,70.36,-239.60933952112728,333.89253029859594,86.85853271631424
1977-05,-1.9666666666666666,0.0,0.139,1.8591156031088758,73.28,-73.2603231901489,375.06226051346084,27.314636638458328
1977-06,-1.9583333333333333,0.0,0.545,1.3735480659185697,85.0,143.22625801075006,389.44056926655026,-80.30557730683852
1977-07,-1.95,0.0,0.318,-3.188320530785461,75.33,292.3837998517058,319.9538889689881,-134.65758133574943
1977-08,-1.9416666666666667,0.0,0.451,-0.7366765939095359,77.71,355.0090873871755,285.2512135452691,-127.51216520187292
1977-09,-1.9333333333333333,0.0,0.866,-2.661522657207044,91.1,397.39530346137826,190.11622915840925,-140.76258267610277
1977-10,-1.925,0.0,0.695,-2.5379221555819385,86.66,454.3036110512406,124.14301427634165,-89.20771186595441
1977-11,-1.9166666666666667,0.0,0.8,-0.7190954822144988,82.48,489.81674786486803,2.604611998963122,19.861817138475164
1977-12,-1.9083333333333332,0.0,0.986,0.7609602436223071,89.01,516.2137089791657,-133.11828109820124,119.40277298339876
1978-01,-1.9,0.0,0.975,1.2406896066413253,95.48,485.43408736752,-189.61434375810646,116.69033108833086
1978-02,-1.8916666666666666,0.0,0.86,0.36325189777150513,127.72,395.92364841346443,-226.44396926348747,97.9761621341858
1978-03,-1.8833333333333333,0.0,0.773,2.3059942641586133,126.25,338.32266699332143,-223.23075620298374,98.18847094695496
1978-04,-1.875,0.0,0.899,2.0713503128637,135.43,258.2760168654848,-250.23625161743303,48.6853279532802
1978-05,-1.8666666666666667,0.0,0.9359999999999999,1.37362962551218,134.75,45.137679887214865,-284.75375870880066,29.980515416124728
1978-06,-1.8583333333333334,0.0,0.191,2.0163488562108256,132.05,-126.30811518487079,-295.09628256714296,16.50582213482738
1978-07,-1.8499999999999999,0.0,-0.381,0.6998274061414946,121.84,-206.65031390881535,-310.95703589075316,5.457881490295727
1978-08,-1.8416666666666666,0.0,-0.579,-1.8973476690946711,105.2,-232.93696063291296,-296.9095415018218,-0.04238489595384316
1978-09,-1.8333333333333333,0.0,-0.433,-1.8529347175561242,143.63,-230.80597304346983,-299.5602933531788,-33.820782656738864
1978-10,-1.825,0.0,-0.2,-1.8718808166966596,141.44,-277.49112657509517,-268.67093340766723,4.506033542731864
1978-11,-1.8166666666666667,0.0,-0.389,1.0423626851088414,133.44,-301.9015282573643,-268.21504136822904,-5.964853257117571
1978-12,-1.8083333333333333,0.0,-0.02,3.013390717938961,153.04,-319.63354307039367,-243.88262428527742,23.4223279499252
1979-01,-1.8,0.0,0.18600000000000003,0.5502037759811031,176.87,-353.44123406881585,-241.43612499096042,-9.398290446619177
1979-02,-1.7916666666666667,0.0,0.38799999999999996,1.3427658784957117,179.25,-364.3467101820559,-268.06147131992526,-35.033276587313196
1979-03,-1.7833333333333332,0.0,0.6,0.2583550178184595,165.56,-406.6173005346903,-172.7000369118485,-7.8197586625955235
1979-04,-1.775,0.0,0.36200000000000004,0.2476928885020726,157.46,-403.5208366349198,-105.03282432259216,-13.935786663946725
1979-05,-1.7666666666666666,0.0,-0.01,1.5010832882431941,151.95,-426.722888428247,14.03398249369193,-38.67189655018379
1979-06,-1.7583333333333333,0.0,0.292,1.0760942209297895,167.37,-342.46936046127684,165.8594581818331,-55.90498328121979
1979-07,-1.75,0.0,0.382,0.48709570920024703,154.24,-280.6964324981314,260.7361235806034,-57.265976499166875
1979-08,-1.7416666666666667,0.0,0.423,-0.788829245237153,159.25,-203.5717509294037,330.32248920617104,-43.786181286854095
1979-09,-1.7333333333333334,0.0,0.369,-0.6631201146689136,182.07,-104.44262220447571,396.12571380776495,-14.710234355128067
1979-10,-1.7249999999999999,0.0,0.625,-5.846487101085458,194.83,61.02447218892188,454.6015511616907,23.187368070929917
1979-11,-1.7166666666666666,0.0,0.7859999999999999,-2.0293502679641477,204.16,265.96511221516374,467.14819757165725,24.16903478004573
1979-12,-1.7083333333333333,0.0,0.6779999999999999,-1.0666092587490112,177.5,332.68687332334093,369.36637510397065,-50.684831526516234
1980-01,-1.7,0.0,0.746,0.4451112151776613,179.62,408.10576720241096,210.67622030704786,-139.84724544875394
1980-02,-1.6916666666666667,0.0,0.9890000000000001,-0.506771405790218,175.59,379.62724019581253,175.6484472940029,-143.1206004882515
1980-03,-1.6833333333333333,0.0,0.672,-2.366204702538795,149.82,403.20690425485077,128.3153904452361,-121.96336104641972
1980-04,-1.675,0.0,0.585,-3.5255014068866046,188.46,441.071888366919,61.78050834053484,-91.60208877426439
1980-05,-1.6666666666666667,0.0,0.6890000000000001,-1.8531065315166018,206.25,451.30106082054596,-45.26367488148683,8.732518594503723
1980-06,-1.6583333333333332,0.0,0.927,-1.9464517525300948,179.4,380.7047614190954,-229.7721561946025,45.594481550069304
1980-07,-1.65,0.0,0.966,0.2975588374667666,171.73,289.91485993352603,-280.01571432032875,32.16350406765638
1980-08,-1.6416666666666666,0.0,0.907,2.456263235033802,153.24,247.99474174090528,-300.80080635453805,5.513210097196378
1980-09,-1.6333333333333333,0.0,0.7490000000000001,2.0864399942223173,167.22,189.19192780631008,-297.04147493503467,-10.124489853347896
1980-10,-1.625,0.0,0.336,2.0533737578317783,182.55,140.04992113984278,-308.3664424386318,-11.742261905427066
1980-11,-1.6166666666666667,0.0,0.281,2.901876497703796,192.04,62.28156894703465,-301.96812083652094,-0.5470269529789736
1980-12,-1.6083333333333334,0.0,0.201,3.015936957721209,198.28,9.306258696614146,-310.42254151871634,-4.78796261409886
1981-01,-1.6,0.0,0.251,2.8007358732677687,152.13,-36.832176501876575,-314.70096514669586,-58.87928253527734
1981-02,-1.5916666666666666,0.0,0.08900000000000001,1.4299417069349403,179.7,-59.84004194176416,-308.17505545951224,-81.19672095810768
1981-03,-1.5833333333333333,0.0,-0.262,0.9364570872493516,182.91,-131.91765817378356,-294.7964624199045,-72.59360650030052
1981-04,-1.575,0.0,-0.151,0.5115354888653485,202.27,-229.4100746803767,-268.91958440014866,-22.958242215368585
1981-05,-1.5666666666666667,0.0,0.456,-0.6578519584009825,179.03,-292.49751558973776,-82.47841195458815,63.900593301194945
1981-06,-1.5583333333333333,0.0,0.6709999999999999,0.13725169474118104,145.67,-307.5163113864664,41.44995932720108,58.12356089411304
1981-07,-1.55,0.0,0.18899999999999997,2.289364567509395,178.35,-313.30887445974645,102.5465764368745,57.3523725181509
1981-08,-1.5416666666666667,0.0,-0.019,1.453693612570163,203.35,-322.90913419521286,130.1908907373887,49.94180779618307
1981-09,-1.5333333333333332,0.0,-0.048,0.3546114106109286,199.7,-346.09678148732087,145.35656818843958,38.19456609809371
1981-10,-1.525,0.0,-0.08800000000000001,0.048836899520381394,200.54,-366.79160302515123,146.33064488678272,35.08366105798334
1981-11,-1.5166666666666666,0.0,0.187,0.6442837666518102,183.0,-396.0951809527269,159.4561810817639,-37.82255861024234
1981-12,-1.5083333333333333,0.0,0.11199999999999999,-0.7514706891644067,181.21,-356.8225426382869,212.19565766274852,-37.208075564614504
1982-01,-1.5,0.0,-0.038,-0.45560641414904524,156.04,-325.6652228795211,238.75043489021962,-2.590391377631781
1982-02,-1.4916666666666667,0.0,-0.141,0.7169788146145066,188.1,-251.0631833008646,307.9547800857941,98.24995760762201
1982-03,-1.4833333333333334,0.0,-0.27,1.4854385242260264,187.48,-241.63949400464378,350.96495300215105,119.31716994655318
1982-04,-1.475,0.0,-0.13699999999999998,-0.37487667250255186,146.66,-186.84223018248082,405.6322445787528,102.57265723946098
1982-05,-1.4666666666666666,0.0,0.10300000000000001,-0.26590740869916374,133.1,-20.10656325912333,433.7278664787527,38.93789145201309
1982-06,-1.4583333333333333,0.0,0.013000000000000001,-0.8581416697766002,159.62,194.75145981289853,401.77755995677677,-63.04240624668783
1982-07,-1.45,0.0,0.445,1.114156157882121,148.33,336.4798037085521,310.3088813146583,-142.52122963140843
1982-08,-1.4416666666666667,0.0,0.9440000000000001,3.3160315903680555,154.86,487.5364167007244,154.07944043976502,-94.20092981459864
1982-09,-1.4333333333333333,0.0,1.604,4.183106506888237,150.34,487.6882779190611,-8.32456238554228,9.115356115212883
1982-10,-1.425,0.0,1.7990000000000002,4.024693044743358,144.78,445.76125240681546,-110.28546469778775,111.8967478296297
1982-11,-1.4166666666666667,0.0,1.811,5.061668320490483,147.31,439.1194879994624,-146.10439830332317,181.50264309911825
1982-12,-1.4083333333333332,0.0,2.024,5.278830404890769,173.85,429.75413022623786,-235.73234663385335,166.64031951781595
1983-01,-1.4,0.0,2.428,3.40596754689696,123.98,353.1998809111055,-257.592980025003,137.87096806997835
1983-02,-1.3916666666666666,0.0,2.411,3.186492389850528,107.67,268.05397931974534,-306.92455720529483,60.50489771205828
1983-03,-1.3833333333333333,0.0,2.6830000000000003,2.3691423564991396,105.55,145.5172440280258,-330.9378964504466,4.858222020645948
1983-04,-1.375,0.0,2.91,1.7199151637062045,107.86,66.57397931896195,-344.35372726164593,-48.37592258103338
1983-05,-1.3666666666666667,0.0,3.012,1.4265462229491561,126.11,-162.88733396533934,-296.4414917475747,4.831074375654221
1983-06,-1.3583333333333334,0.0,2.8080000000000003,0.5914183720042416,128.71,-348.6426729147316,-186.29694181006437,11.800561436499034
1983-07,-1.35,0.0,2.5380000000000003,0.8089245160420688,116.19,-422.3841207739141,-124.4674222757461,30.53759133540166
1983-08,-1.3416666666666666,0.0,2.24,1.5248045675612474,114.79,-445.9446717326443,-106.39308573808552,33.24582595467193
1983-09,-1.3333333333333333,0.0,1.7630000000000001,3.2706993559132655,99.18,-417.0372421949751,-27.20345033818811,89.51703592208337
1983-10,-1.325,0.0,1.178,3.0733968741907916,100.59,-417.5972004107847,-8.175881125205366,87.85264735577137
1983-11,-1.3166666666666667,0.0,0.49700000000000005,1.8592841841492458,81.41,-431.16016381672557,83.74691469408245,41.6354852745977
1983-12,-1.3083333333333333,0.0,0.038,3.106654538304582,81.48,-449.93107955786263,91.60980815987305,1.671134550128077
1984-01,-1.3,0.0,-0.132,5.068282368069589,101.19,-430.9972653924728,147.4657863792516,37.204679688439285
1984-02,-1.2916666666666667,0.0,-0.188,3.228552747403512,123.49,-418.17663156271783,154.60607480325655,47.860815031330716
1984-03,-1.2833333333333332,0.0,-0.33,0.42895698623050293,108.77,-446.106507579866,117.0544329541154,-0.038444148961712624
1984-04,-1.275,0.0,-0.529,0.38118837825835783,116.73,-402.8524175594657,212.00969862055163,57.91098370510196
1984-05,-1.2666666666666666,0.0,0.139,0.8618471206180516,118.04,-358.1801006623392,358.8879510600349,25.920879470352567
1984-06,-1.2583333333333333,0.0,0.373,1.0174830575431884,93.11,-220.1971787488563,474.1894913923411,12.320652795649538
1984-07,-1.25,0.0,0.18899999999999997,1.251493860174108,82.96,-82.20774997322285,502.5816148810719,-37.90823705324085
1984-08,-1.2416666666666667,0.0,-0.079,-0.6646629155354304,77.17,76.914006305154,505.716005143332,-65.93385364589312
1984-09,-1.2333333333333334,0.0,-0.084,0.12595409433238558,71.02,208.86219833424295,493.948420978859,-90.9487786313088
1984-10,-1.225,0.0,-0.154,-1.649774218654997,65.75,277.78867366706817,437.5667627621096,-111.56510062783069
1984-11,-1.2166666666666666,0.0,-0.106,0.6128023063630934,67.13,439.89260449655114,283.3186004850024,-97.2009376318291
1984-12,-1.2083333333333333,0.0,0.001,-0.41052141870406444,66.13,547.1655988986521,193.45446660614456,-87.16654015594514
1985-01,-1.2,0.0,-0.35200000000000004,-1.1504676319303968,64.88,518.5240514337443,66.51561437752166,-41.45979213347776
1985-02,-1.1916666666666667,0.0,-0.603,-2.1041786584904543,64.7,399.9659572087074,-17.142802196388217,10.355759085755784
1985-03,-1.1833333333333333,0.0,-0.561,-2.819584103993023,65.29,488.39547175884655,-99.97392231487983,125.07643906856246
1985-04,-1.175,0.0,-0.595,0.4585493615064564,68.14,477.26715472871695,-181.89415489995693,149.13752595607008
1985-05,-1.1666666666666667,0.0,-0.7090000000000001,0.22855997337863698,73.83,456.8116790518933,-208.3476706660437,146.73186515042613
1985-06,-1.1583333333333332,0.0,-0.47200000000000003,-0.6230261240092574,70.64,374.7082446258541,-183.55584974499436,88.97787831284275
1985-07,-1.15,0.0,-0.715,4.307674496262166,73.15,254.2459551924604,-236.53370547833597,12.375362005389533
1985-08,-1.1416666666666666,0.0,-0.133,4.731633567963613,65.94,218.0177085616581,-230.2801482216953,18.570691225349233
1985-09,-1.1333333333333333,0.0,-0.14300000000000002,4.474148340271299,63.2,172.78927601994744,-264.19880208645657,7.301887455334513
1985-10,-1.125,0.0,-0.36700000000000005,3.090156040201876,66.74,46.487773029630844,-293.92394471223815,-22.779283406248066
1985-11,-1.1166666666666667,0.0,-0.526,1.571599001789778,65.35,-92.36931843470235,-285.4295887521777,-3.245297434453123
1985-12,-1.1083333333333334,0.0,-0.139,0.8695249206841851,65.19,-170.28556276824273,-281.24213092818286,21.05017375320866
1986-01,-1.1,0.0,-0.059000000000000004,0.6363148800279816,63.83,-155.37283489757235,-348.437823291362,-39.74685433761103
1986-02,-1.0916666666666666,0.0,-0.293,2.5442239794150794,73.39,-139.82641024174603,-386.6582187686012,-89.51815992763822
1986-03,-1.0833333333333333,0.0,-0.301,5.006549782980045,68.58,-247.70550767529392,-367.63700770339386,-83.82039436991357
1986-04,-1.075,0.0,-0.195,0.16787831316547397,68.04,-353.6221481627348,-327.9371600187838,-31.41462958516939
1986-05,-1.0666666666666667,0.0,0.027999999999999997,-0.3207453773135427,66.81,-426.1421672081479,-224.30189049753807,7.075169980409893
1986-06,-1.0583333333333333,0.0,-0.099,1.0157932702789907,62.76,-485.64983626213734,-88.87892976732836,-29.817030167008934
1986-07,-1.05,0.0,0.355,0.42667922267207814,65.26,-488.6187089866838,-42.31794017972685,-30.255757992590258
1986-08,-1.0416666666666667,0.0,0.306,-2.29683844939521,63.07,-516.4516915072196,-38.95333484121208,-55.2106093548882
1986-09,-1.0333333333333332,0.0,0.38299999999999995,-1.9896013333601559,62.5,-514.4395819347113,-36.34836727737449,-47.484936506359546
1986-10,-1.025,0.0,0.775,-0.6413481881780996,74.15,-502.09535303893887,-18.11060864093457,-31.832212491909246
1986-11,-1.0166666666666666,0.0,1.088,-0.9148361996432044,67.94,-436.9357652962977,91.3523992751055,30.813683921327037
1986-12,-1.0083333333333333,0.0,0.9790000000000001,0.26670104511563864,63.34,-400.65519179059515,142.4237234125242,64.22340783586654
1987-01,-1.0,0.0,0.873,0.606754755595361,63.18,-425.2177751762151,131.37103826779054,38.56908259254769
1987-02,-0.9916666666666667,0.0,1.19,-1.3095024605907355,62.8,-405.6954562196258,148.91283140004802,16.34455345174151
1987-03,-0.9833333333333333,0.0,1.25,-1.91426022771806,65.93,-375.4426211845534,204.00951162243052,5.096923669481929
1987-04,-0.975,0.0,1.205,-1.4987885654287965,76.94,-326.98893467284097,322.23786841369326,22.014868675235366
1987-05,-0.9666666666666667,0.0,1.722,-1.2058612480365696,80.76,-38.782014102230356,450.6989601166569,63.42884075014958
1987-06,-0.9583333333333334,0.0,1.859,-4.554600133092194,72.38,190.11050866413518,395.35648512440747,-91.26530469984178
1987-07,-0.95,0.0,2.134,-3.14785780730071,78.31,329.6557408739866,282.6912591898711,-197.59995435552688
1987-08,-0.9416666666666667,0.0,1.964,-2.3428801323096735,83.0,433.1232708805682,43.83061621145884,-48.691165320311384
1987-09,-0.9333333333333333,0.0,1.859,-2.2208743840215988,78.33,438.0812575316926,-104.43984374058452,64.81230245539086
1987-10,-0.9249999999999999,0.0,1.999,-1.1900056407967412,87.74,399.27836314204757,-154.54749233064385,137.3641279165588
1987-11,-0.9166666666666666,0.0,1.8940000000000001,-1.405970737234071,89.12,362.3052036522551,-139.1156445882709,125.9091714650568
1987-12,-0.9083333333333333,0.0,1.6469999999999998,-2.095359325152998,82.31,322.12675654618386,-98.23734996251571,149.92601723479152
1988-01,-0.9,0.0,1.271,-0.22931005992587927,94.11,278.98646779661937,-144.29649602631235,109.27940818210315
1988-02,-0.8916666666666666,0.0,1.2819999999999998,-0.35380827964297623,92.19,124.00250536212941,-167.77888225574236,57.763542510414894
1988-03,-0.8833333333333333,0.0,1.119,-2.732848254965745,102.45,-16.58300193078523,-197.65562266236913,42.33555460210907
1988-04,-0.875,0.0,0.706,-3.786265016737431,111.2,-131.95507067282884,-190.59613447911198,33.68688761719623
1988-05,-0.8666666666666667,0.0,0.491,-2.6239167823993625,106.06,-270.8459491059944,-209.43557214264337,53.80668929356283
1988-06,-0.8583333333333333,0.0,0.387,-0.16462303116576038,129.42,-330.3749621803189,-166.03763164923217,50.50183182840645
1988-07,-0.85,0.0,0.196,0.21679502063325629,141.88,-389.9362489816749,-116.60242717453043,66.09006128978108
1988-08,-0.8416666666666667,0.0,-0.622,-1.0245469303714856,142.24,-448.2763905257258,-166.1053627218326,14.898960679505382
1988-09,-0.8333333333333334,0.0,-1.145,-1.79568967496715,138.7,-463.7371070057393,-181.48604354504985,-9.56090826150657
1988-10,-0.825,0.0,-1.3030000000000002,-1.9079686828793427,151.85,-461.5031303219797,-162.91057513915175,-9.490979093554166
1988-11,-0.8166666666666667,0.0,-1.506,-1.7374057995012464,137.49,-366.7075918272347,-106.93242779341946,110.81590522700023
1988-12,-0.8083333333333333,0.0,-1.3259999999999998,1.1818165605066753,174.15,-338.9228291709746,-105.59664953424672,166.92409200129512
1989-01,-0.8,0.0,-1.4680000000000002,3.1778193690789465,205.06,-417.3988950791361,-145.71979319795807,79.95064535775006
1989-02,-0.7916666666666666,0.0,-1.328,2.3251729538831825,195.26,-425.8651503786758,-198.01521685307148,-15.493714530439899
1989-03,-0.7833333333333333,0.0,-1.12,1.753424486281375,182.72,-444.6829410606822,-223.336661308243,-19.253930321478403
1989-04,-0.775,0.0,-1.262,1.1995910041546551,171.84,-490.3883335771934,-139.4347028753477,-24.1909877525851
1989-05,-0.7666666666666666,0.0,-1.054,0.5794167190632322,174.95,-493.5338309776615,6.650489418764421,-27.83919283026802
1989-06,-0.7583333333333333,0.0,-0.763,0.5889417327864379,222.49,-409.03085606919046,226.19000447468107,18.443134279633707
1989-07,-0.75,0.0,-0.402,0.7938552255983637,169.04,-359.1765002864645,335.8080286907528,71.40663147597394
1989-08,-0.7416666666666667,0.0,-0.253,2.292813929958612,200.27,-170.72217036358143,376.12092054516546,97.02702614089435
1989-09,-0.7333333333333333,0.0,-0.45899999999999996,3.111763985644629,205.58,-152.68987589425828,406.52602806918406,72.50267155141415
1989-10,-0.725,0.0,-0.49700000000000005,2.351313641169881,186.63,-4.437750983137109,425.6643829854162,46.88080636320341
1989-11,-0.7166666666666667,0.0,-0.311,-0.1578457492433074,207.01,148.48427759786176,425.4225337058462,43.4966576482726
1989-12,-0.7083333333333334,0.0,-0.341,1.510613176813692,185.7,390.97473443675403,403.26037279375396,-13.450556760276365
1990-01,-0.7,0.0,-0.073,0.7304583413260417,183.07,416.2649031997004,281.35122007932193,-119.38340765114374
1990-02,-0.6916666666666667,0.0,0.115,-0.7231598785945152,156.68,450.2590590910595,263.37313484135205,-109.08519338126382
1990-03,-0.6833333333333333,0.0,0.237,-0.8162742359928359,168.3,524.764050564428,80.45853136859668,-48.066921844001754
1990-04,-0.675,0.0,0.563,-0.08165881923898155,167.95,480.5244103475615,-40.97203856574937,20.320541448855458
1990-05,-0.6666666666666666,0.0,0.956,-0.44187965847198996,174.6,363.2147925371896,-155.0161045770689,48.320070592429154
1990-06,-0.6583333333333333,0.0,0.469,-0.803604956282399,158.71,365.81824682627075,-247.2029116587485,76.1900611098659
1990-07,-0.65,0.0,0.6579999999999999,1.2080681412308252,167.95,275.95124755658725,-219.56235938043423,39.99580378020511
1990-08,-0.6416666666666666,0.0,0.484,0.504897375613595,205.28,268.89046765154757,-256.9314314943238,-13.720308499750317
1990-09,-0.6333333333333333,0.0,0.12,0.4085465675390907,161.35,300.3047576393493,-253.70370642230085,28.26661438534532
1990-10,-0.625,0.0,0.131,1.1686284425625928,162.76,230.8063955379747,-267.7803825315217,-53.32898833888152
1990-11,-0.6166666666666667,0.0,0.37799999999999995,1.8203719055147047,162.24,100.42833781081794,-334.3150416855807,-107.46605561733267
1990-12,-0.6083333333333333,0.0,0.285,1.9755434815882182,178.69,-19.611492731291072,-329.7613088991419,-118.88788128670843
1991-01,-0.6,0.0,0.389,0.3906668844677199,199.89,-58.447594839971195,-296.15446631211785,-127.2026467026572
1991-02,-0.5916666666666667,0.0,0.348,-0.38774345564462465,213.49,-53.89773336222254,-342.3285616205744,-134.18658358855546
1991-03,-0.5833333333333334,0.0,0.313,-0.30078831349732127,204.86,-95.20662855120139,-286.64133439129046,-165.85653176033688
1991-04,-0.575,0.0,0.314,-0.04779287292844003,180.06,-237.87410480870912,-264.6866501239716,-68.41107584109268
1991-05,-0.5666666666666667,0.0,0.402,-1.1779444280755627,175.05,-339.85230316758225,-147.70354909940502,-22.089609041367943
1991-06,-0.5583333333333333,0.0,0.45399999999999996,-3.4375398426496275,191.99,-415.4675917625018,6.86450330616411,-64.6135666502675
1991-07,-0.55,0.0,0.748,-0.28591336144341994,197.01,-436.7761744735444,88.15980056789122,-132.6584719355374
1991-08,-0.5416666666666666,0.0,1.1,1.8296659894995315,193.97,-405.12615706354006,104.42258877018924,-142.12793885045
1991-09,-0.5333333333333333,0.0,1.023,1.2969956712830282,164.29,-377.6790455844757,108.41439377586951,-111.53152495110314
1991-10,-0.525,0.0,1.024,4.034484754501975,179.98,-322.12254880153205,141.2796421872422,-23.235811872641115
1991-11,-0.5166666666666666,0.0,0.76,2.4165294210052224,151.49,-180.54995590610082,269.3997790659509,152.64240733832747
1991-12,-0.5083333333333333,0.0,1.0090000000000001,2.183043462514732,195.25,-10.030633446927695,346.61100999328335,225.71049867017797
1992-01,-0.5,0.0,1.189,1.6173794468874547,189.57,-33.758076204167345,328.34063220012365,205.1445591210851
1992-02,-0.49166666666666664,0.0,1.32,2.485473985772913,203.82,-33.45930341708808,334.1494572430407,217.2873639850423
1992-03,-0.48333333333333334,0.0,1.743,1.7532163556921319,152.69,-9.57292475618201,347.8070084133702,210.71369804685892
1992-04,-0.475,0.0,1.87,-0.47265414510454207,143.71,53.20473509645058,373.492601669937,160.423408018379
1992-05,-0.4666666666666667,0.0,1.9909999999999999,-0.14870841162547777,115.34,178.634583580982,371.2433666090297,-13.704470286630619
1992-06,-0.4583333333333333,0.0,2.258,-1.0297852624697725,108.4,234.11411796799925,383.1632233724218,-146.83936833929192
1992-07,-0.45,0.0,2.112,1.700452310067618,122.85,298.6866297119852,298.37422051767453,-181.86344807553675
1992-08,-0.44166666666666665,0.0,1.7480000000000002,3.375082574220855,112.61,457.7947848593042,258.49088784787364,-150.77907318013598
1992-09,-0.43333333333333335,0.0,1.018,3.9604679351843544,106.21,487.91389921018714,121.9488467933351,-67.94993805973358
1992-10,-0.425,0.0,0.57,2.829716467691,117.66,490.8753127953249,44.62027849783991,-24.20101528570633
1992-11,-0.4166666666666667,0.0,0.49700000000000005,4.294608040644306,127.82,528.9760888845358,-65.47433593117844,84.19481297656488
1992-12,-0.4083333333333333,0.0,0.6409999999999999,3.582580372395199,121.27,487.856771243033,-193.19210344203117,127.92971714782745
1993-01,-0.4,0.0,0.5820000000000001,4.289601690302462,105.43,441.3110032324773,-203.82228981943302,130.48764207841876
1993-02,-0.39166666666666666,0.0,0.648,5.684895356243885,125.22,480.82072160607396,-228.43158146605302,124.8325415267934
1993-03,-0.3833333333333333,0.0,0.687,5.175971208552184,121.51,429.1066238722971,-244.91694562461643,73.20325699281895
1993-04,-0.375,0.0,0.9740000000000001,4.267854782134762,105.0,234.04827034590522,-280.94619570544256,-24.77238030937822
1993-05,-0.36666666666666664,0.0,0.99,2.0713379496619666,103.39,-104.26274622507421,-313.1807266995484,-59.324618101426935
1993-06,-0.35833333333333334,0.0,1.4169999999999998,0.1293581324242865,101.49,-308.7503674140887,-256.2786292673634,-12.127613537651353
1993-07,-0.35,0.0,2.019,0.12760522630480864,92.0,-356.4204073296698,-203.95723912080507,-17.34486040392645
1993-08,-0.3416666666666667,0.0,1.591,-0.2834127459933171,86.39,-370.8051232202645,-193.80227055000864,-25.211573096559643
1993-09,-0.3333333333333333,0.0,1.17,1.1843567739170453,79.1,-418.2905174608733,-184.4504734518444,-10.945052509784283
1993-10,-0.325,0.0,1.042,0.42499413032142286,89.72,-436.2900350136902,-134.71357110147065,-14.904704754629122
